Lavoy Allen,advanced.2017,27,IND,NBA,PF,3,11,-2.6,,,,0,21.7,10.7,0,0,0,100,4,,0,0,0,-0.145,,-6.8,-1.9,-8.8,0
Al-Farouq Aminu,advanced.2015,24,DAL,NBA,SF,5,150,20.4,0.711,0.355,0.613,9.3,15.6,12.3,5.3,3.1,4.3,13.2,12.4,,0.5,0.1,0.6,0.199,,4.4,3.1,7.5,0.4
Al-Farouq Aminu,advanced.2016,25,POR,NBA,SF,11,372,15.5,0.572,0.547,0.227,6.2,20.4,13.1,8.7,1.1,2.1,13,18.6,,0.5,0.3,0.8,0.1,,2.1,0.5,2.7,0.4
Al-Farouq Aminu,advanced.2017,26,POR,NBA,PF,4,113,12.4,0.574,0.459,0.297,4.4,21.2,12.2,6,1.2,3,17.7,18.7,,0,0.1,0,0.016,,-0.2,0.1,-0.1,0.1
Al-Farouq Aminu,advanced.2018,27,POR,NBA,PF,4,131,21.3,0.652,0.577,0.038,9.4,22.1,15.2,5.8,1.5,1.2,10.2,19.2,,0.4,0,0.4,0.152,,4.4,0.3,4.7,0.2
Al-Farouq Aminu,advanced.2019,28,POR,NBA,PF,16,399,11,0.473,0.468,0.33,7.7,18.9,13.3,7.5,1.1,2.1,11.4,15.3,,0.1,0.3,0.4,0.052,,-0.8,-0.1,-0.9,0.1
Justin Anderson,advanced.2016,22,DAL,NBA,SF,5,95,19.2,0.544,0.351,0.378,10.6,14.1,12.3,13.2,2.2,2.8,10.4,23.5,,0.2,0,0.1,0.058,,2,0.7,2.7,0.1
Justin Anderson,advanced.2018,24,PHI,NBA,SF,7,33,2.5,0.5,0.875,0,3.2,26.3,14.6,0,1.5,0,20,12.7,,0,0,0,0.014,,-6.9,-0.6,-7.5,0
Kyle Anderson,advanced.2016,22,SAS,NBA,SF,10,129,7.7,0.41,0.12,0.28,1.9,18.6,10.7,7.3,2.4,1.8,12.5,11.6,,-0.1,0.2,0.1,0.055,,-4.5,2,-2.4,0
Kyle Anderson,advanced.2017,23,SAS,NBA,SF,15,195,21.6,0.603,0.156,0.172,6.8,21,13.6,20.1,2.6,1,9.2,17.2,,0.5,0.2,0.8,0.187,,3.5,3.3,6.8,0.4
Kyle Anderson,advanced.2018,24,SAS,NBA,SF,5,73,17.5,0.62,0.2,0.2,7.2,13.3,10.1,7.4,4.2,1.2,12.1,15.5,,0.1,0.1,0.2,0.13,,-0.8,3.7,2.9,0.1
Ryan Anderson,advanced.2010,21,ORL,NBA,PF,9,89,8.5,0.391,0.483,0.034,11.6,31.1,21.7,5.8,1.2,1.8,14.5,19.1,,-0.1,0.2,0.1,0.043,,-3.8,-0.7,-4.6,-0.1
Ryan Anderson,advanced.2011,22,ORL,NBA,PF,6,147,8.3,0.429,0.667,0.2,8,13.9,10.9,3.5,1.9,0.5,3,10.9,,0.1,0.2,0.4,0.119,,-1,0,-1,0
Ryan Anderson,advanced.2012,23,ORL,NBA,PF,5,172,7.1,0.51,0.682,0.159,5.9,9.5,7.7,4.3,1,0.9,16,16,,0,0,0,0.01,,-2.5,-1.5,-4,-0.1
Ryan Anderson,advanced.2015,26,NOP,NBA,PF,4,95,16.2,0.556,0.333,0.167,8.3,11.5,9.9,15.7,0,1.8,9.4,20.5,,0.2,-0.1,0.2,0.079,,2.8,-1.4,1.4,0.1
Ryan Anderson,advanced.2017,28,HOU,NBA,PF,11,336,8.5,0.52,0.652,0.174,4.9,13.2,9.2,3.1,0.6,0.5,8.3,14.1,,0.1,0.3,0.4,0.058,,-0.8,-2,-2.7,-0.1
Ryan Anderson,advanced.2018,29,HOU,NBA,PF,11,95,7,0.475,0.75,0,4.6,10.6,7.6,9,1.6,0.9,13,10.8,,0,0.1,0.1,0.049,,-2.3,0.1,-2.2,0
Giannis Antetokounmpo,advanced.2015,20,MIL,NBA,SG,6,201,10.9,0.425,0.014,0.324,5.8,17.3,11.1,14.3,0.8,4,11.9,20.6,,-0.2,0.2,0,-0.003,,-2.6,0.3,-2.3,0
Giannis Antetokounmpo,advanced.2017,22,MIL,NBA,SF,6,243,21.9,0.563,0.089,0.411,4.6,25.1,14.1,20.6,2.8,4,13.1,29.9,,0.1,0.6,0.7,0.138,,3.8,2.8,6.6,0.5
Giannis Antetokounmpo,advanced.2018,23,MIL,NBA,PF,7,280,26.6,0.62,0.116,0.455,3.7,23.5,14.3,28.2,1.9,1.9,10.5,28.2,,1,0.4,1.4,0.239,,5.6,1.4,7.1,0.6
Giannis Antetokounmpo,advanced.2019,24,MIL,NBA,PF,15,514,26.5,0.57,0.21,0.641,7.5,27.7,17.9,25.1,1.6,5.3,13,32.2,,1.1,1.3,2.3,0.219,,5,3.3,8.4,1.4
Carmelo Anthony,advanced.2004,19,DEN,NBA,SF,4,143,9.8,0.412,0.172,0.313,5.2,23,13.3,12.2,1.8,0,18.9,27.7,,-0.3,0.1,-0.2,-0.06,,-3.3,-1.5,-4.8,-0.1
Carmelo Anthony,advanced.2005,20,DEN,NBA,SF,5,180,14.4,0.494,0.012,0.386,8.6,8.9,8.8,11.7,0.9,0.5,11.8,28.5,,0,0.1,0.1,0.018,,1.4,-1.9,-0.5,0.1
Carmelo Anthony,advanced.2006,21,DEN,NBA,SF,5,193,10.7,0.431,0.04,0.525,6.2,14.4,9.7,14.3,1.1,0.4,11,31.2,,-0.3,0.3,0,-0.009,,-0.1,-1.4,-1.5,0
Carmelo Anthony,advanced.2007,22,DEN,NBA,SF,5,210,22.1,0.582,0.184,0.398,10,13.5,11.8,6,1.3,0,14.2,29.5,,0.5,0.1,0.6,0.144,,5.8,-0.6,5.2,0.4
Carmelo Anthony,advanced.2008,23,DEN,NBA,SF,4,146,14.9,0.447,0.091,0.33,13.1,14.4,13.7,9.7,0.7,0.5,10.6,32,,0,-0.1,-0.1,-0.018,,0.8,-3.4,-2.6,0
Carmelo Anthony,advanced.2009,24,DEN,NBA,SF,16,612,24.3,0.564,0.205,0.447,5,13.3,9.1,19.8,2.4,1.4,8.8,31.5,,1.9,0.6,2.6,0.201,,4.5,0.5,5,1.1
Carmelo Anthony,advanced.2010,25,DEN,NBA,SF,6,254,23.3,0.564,0.138,0.413,6.6,18.3,12.3,15,2.4,1,11.4,32.1,,0.6,0.1,0.7,0.132,,4,-0.9,3.1,0.3
Carmelo Anthony,advanced.2011,26,NYK,NBA,SF,4,156,22.5,0.505,0.295,0.386,8.5,23,14.9,26.8,1.7,1.4,11.2,32.7,,0.3,0.2,0.5,0.149,,6.1,0.5,6.6,0.3
Carmelo Anthony,advanced.2012,27,NYK,NBA,SF,5,204,21.5,0.489,0.145,0.331,7.4,17.4,12.2,14.1,1.6,0.5,9,36.2,,0.3,0,0.4,0.091,,4.8,-0.1,4.7,0.3
Carmelo Anthony,advanced.2013,28,NYK,NBA,PF,12,481,20.4,0.497,0.184,0.281,2.5,18.2,9.7,9.3,1.5,0.4,8.2,38,,0.4,0.8,1.1,0.114,,4.1,-1.2,2.9,0.6
Carmelo Anthony,advanced.2018,33,OKC,NBA,PF,6,194,9.7,0.452,0.389,0.208,1.7,16.7,9.3,1.6,2.5,1.9,7.1,19.1,,-0.2,0.3,0.1,0.018,,-2,-0.1,-2.2,0
OG Anunoby,advanced.2018,20,TOR,NBA,SF,10,238,12.7,0.695,0.558,0.212,4.5,6.3,5.4,4.3,1.3,1.3,9.5,12,,0.5,0,0.5,0.094,,0.7,0.5,1.2,0.2
Trevor Ariza,advanced.2007,21,ORL,NBA,SG,4,47,2.6,0.31,0,0.25,12.8,10,11.4,17.4,1.2,0,18.4,22.3,,-0.2,0,-0.2,-0.173,,-6.7,-2.2,-8.9,-0.1
Trevor Ariza,advanced.2008,22,LAL,NBA,SF,8,45,15.5,0.618,0.333,0.333,8.1,19.8,14.2,3.7,1.2,1.7,6.8,15.1,,0.1,0.1,0.1,0.156,,2,1.7,3.8,0.1
Trevor Ariza,advanced.2009,23,LAL,NBA,SF,23,722,14.7,0.61,0.454,0.346,3.6,12,7.8,11.6,2.6,1.2,15.1,15.9,,1,1.1,2.2,0.143,,1.3,2.5,3.8,1
Trevor Ariza,advanced.2011,25,NOH,NBA,SF,6,241,15.1,0.491,0.247,0.259,3.9,16.7,10.4,15.4,1.9,1,6.9,21.1,,0.2,0.1,0.3,0.051,,1.2,1.1,2.3,0.3
Trevor Ariza,advanced.2014,28,WAS,NBA,SF,11,407,17.6,0.626,0.519,0.25,6,22,13.9,8,2.3,0.8,10.5,15.5,,0.8,0.9,1.7,0.202,,3.3,1.9,5.2,0.7
Trevor Ariza,advanced.2015,29,HOU,NBA,SF,17,655,12.9,0.576,0.545,0.239,2.9,14.2,8.6,10.1,2.2,0.2,10.6,13.9,,1,0.4,1.3,0.098,,0.2,1.6,1.7,0.6
Trevor Ariza,advanced.2016,30,HOU,NBA,SF,5,181,1.8,0.313,0.549,0.078,3.9,8.7,6.1,3.6,3.5,0.5,18.5,14.7,,-0.5,0.1,-0.4,-0.116,,-6.1,-0.5,-6.6,-0.2
Trevor Ariza,advanced.2017,31,HOU,NBA,SF,11,413,10.5,0.572,0.629,0.144,2.1,12.2,7.3,8.3,1.7,0.4,8,11.9,,0.4,0.4,0.9,0.101,,0.3,0.7,1,0.3
Trevor Ariza,advanced.2018,32,HOU,NBA,SF,17,582,7.6,0.488,0.655,0.223,1.7,10.8,6.2,5.5,1.6,0.3,6.1,12.5,,0.1,0.5,0.6,0.049,,-2.5,0.5,-2.1,0
D.J. Augustin,advanced.2010,22,CHA,NBA,PG,4,73,5.6,0.433,0.353,0.353,1.8,5.3,3.5,16.5,0.8,1.7,16.9,16,,-0.1,0,-0.1,-0.05,,-2.1,-1.6,-3.7,0
D.J. Augustin,advanced.2013,25,IND,NBA,PG,19,316,9.7,0.579,0.676,0.437,0.8,4.6,2.8,7.1,1.2,0,10.6,14,,0.5,0.2,0.7,0.106,,-1.1,0.8,-0.3,0.1
D.J. Augustin,advanced.2014,26,CHI,NBA,PG,5,141,9.5,0.411,0.361,0.264,3.2,3.4,3.3,32.2,1.2,0,10.1,30.5,,-0.2,0.1,-0.1,-0.031,,-0.5,-2.5,-3,0
D.J. Augustin,advanced.2019,31,ORL,NBA,PG,5,141,16.7,0.666,0.512,0.39,0.7,5.8,3.1,25.5,0.7,0.7,12.7,17.3,,0.4,0,0.4,0.138,,3.2,0.4,3.5,0.2
Wade Baldwin,advanced.2017,20,MEM,NBA,PG,3,12,13.1,0.532,0,2,10.8,32.4,21.6,23.5,0,0,0,7.9,,0,0,0,0.182,,-4.4,1.1,-3.3,0
Wade Baldwin,advanced.2018,21,POR,NBA,PG,4,19,4.7,0.41,0.25,0.5,0,19.1,8.7,19.6,2.6,4.3,38.1,17.7,,-0.1,0,-0.1,-0.14,,-4.7,-0.1,-4.8,0
J.J. Barea,advanced.2007,22,DAL,NBA,PG,2,4,-10.3,0,,,0,0,0,0,0,0,0,9.6,,0,0,0,-0.351,,-8.8,-5.7,-14.5,0
J.J. Barea,advanced.2008,23,DAL,NBA,PG,1,5,71.7,1,0.5,0,0,0,0,100,0,0,0,37.1,,0.1,0,0.1,0.561,,41.3,11.5,52.8,0.1
J.J. Barea,advanced.2009,24,DAL,NBA,SG,10,221,13.5,0.495,0.225,0.183,1.7,9.1,5.6,25.6,0.7,0,7.3,17.8,,0.3,0,0.3,0.062,,0.6,-1.8,-1.1,0
J.J. Barea,advanced.2010,25,DAL,NBA,PG,6,105,8,0.457,0.27,0.081,4.3,8.5,6.4,25.3,1,0.7,20.7,21.5,,-0.2,0.1,-0.1,-0.024,,-1.9,-1,-2.8,0
J.J. Barea,advanced.2011,26,DAL,NBA,PG,21,390,16.8,0.5,0.291,0.198,2.6,9.6,6.1,34.3,0.9,0,11,26.3,,0.6,0.2,0.8,0.1,,1.4,-1.1,0.3,0.2
J.J. Barea,advanced.2015,30,DAL,NBA,PG,5,154,13.7,0.495,0.281,0.105,3.2,13.2,8,34.1,1.2,0,19,19.6,,0.1,0,0.1,0.04,,0.4,-0.7,-0.2,0.1
J.J. Barea,advanced.2016,31,DAL,NBA,PG,4,100,2,0.358,0.235,0.059,0,7.3,3.5,31.9,0,0,24,21.2,,-0.3,-0.2,-0.5,-0.241,,-5.6,-6.3,-11.8,-0.3
Harrison Barnes,advanced.2013,20,GSW,NBA,SF,12,461,13.8,0.544,0.321,0.216,4.6,13.7,9.4,5.1,0.8,0.8,8.3,18.7,,0.7,0.3,1,0.103,,0.5,-0.1,0.4,0.3
Harrison Barnes,advanced.2014,21,GSW,NBA,SF,7,156,9.9,0.5,0.438,0.333,5,15.8,10.3,7.6,0.3,1.6,8.3,16.4,,0.1,0,0.1,0.033,,0.1,-0.1,0,0.1
Harrison Barnes,advanced.2015,22,GSW,NBA,SF,21,681,12.2,0.519,0.31,0.17,7.3,10.3,8.8,7.2,1.3,1.3,9.3,15.6,,0.8,0.8,1.6,0.115,,0.4,0.3,0.7,0.5
Harrison Barnes,advanced.2016,23,GSW,NBA,SF,24,743,8.6,0.474,0.357,0.16,4,12.2,8.2,5.8,1.1,0.4,7.3,14.5,,0.2,0.6,0.7,0.047,,-1.8,-0.7,-2.4,-0.1
Will Barton,advanced.2014,23,POR,NBA,SG,7,81,17.4,0.614,0.324,0.176,6.8,9.3,8,6.5,0.6,1.8,14.1,23.1,,0.1,0,0.1,0.085,,4.7,1.3,6,0.2
Will Barton,advanced.2019,28,DEN,NBA,SF,14,328,10.4,0.434,0.407,0.193,4.7,16.9,10.7,11,0.6,2.2,8.2,21.6,,-0.2,0.2,0,-0.002,,-1.9,-1.2,-3.1,-0.1
Nicolas Batum,advanced.2009,20,POR,NBA,SF,6,63,6.1,0.667,0.444,0,1.8,4.4,3,2.6,0.9,2.7,25,9.7,,0,0,0,0.018,,-2,-0.6,-2.6,0
Nicolas Batum,advanced.2010,21,POR,NBA,SF,6,139,11.8,0.605,0.568,0.216,3.4,13.9,8.4,6.4,0.8,0,9,15.4,,0.2,-0.1,0.2,0.052,,0.6,-1,-0.4,0.1
Nicolas Batum,advanced.2011,22,POR,NBA,SF,6,151,10.3,0.503,0.565,0.087,0.8,7.2,4.1,9.4,1.9,3,12.8,18.5,,0,0,0,-0.003,,-0.6,0.8,0.2,0.1
Nicolas Batum,advanced.2014,25,POR,NBA,SF,11,459,14.5,0.562,0.423,0.106,2.4,17.3,9.9,18.3,1.5,0.8,15.9,16.9,,0.4,0.2,0.7,0.07,,2.5,0.8,3.3,0.6
Nicolas Batum,advanced.2015,26,POR,NBA,SF,5,209,11.1,0.469,0.557,0.186,3.1,19.4,11.1,21.4,0.2,0.3,13.7,19.2,,0,0.1,0.1,0.021,,0.4,-0.6,-0.2,0.1
Nicolas Batum,advanced.2016,27,CHO,NBA,SF,5,144,12.1,0.53,0.489,0.444,1.5,13.6,7.1,12.7,0.7,0,12.9,20.4,,0,0.1,0.1,0.031,,-0.1,-2.3,-2.4,0
Jerryd Bayless,advanced.2009,20,POR,NBA,PG,2,11,9.5,0.41,0.167,0.5,0,12.5,5.7,0,0,7.8,12,38.4,,-0.1,0,0,-0.193,,-0.3,-2.8,-3.1,0
Jerryd Bayless,advanced.2010,21,POR,NBA,SG,6,166,15.4,0.536,0.231,0.369,2.8,9.3,5.9,26.7,0.7,0,9.6,24.1,,0.3,-0.1,0.2,0.056,,0.9,-1.3,-0.3,0.1
Jerryd Bayless,advanced.2013,24,MEM,NBA,PG,15,320,11.5,0.468,0.431,0.19,0.4,11.5,5.6,18.4,1.2,1.3,9.7,24,,0,0.3,0.3,0.04,,-0.8,0.1,-0.7,0.1
Jerryd Bayless,advanced.2015,26,MIL,NBA,PG,6,120,12.2,0.459,0.2,0.486,3.3,10.6,6.6,25.5,0.9,1.5,8.6,17.4,,0.1,0.1,0.2,0.06,,-1.4,0.2,-1.2,0
Jerryd Bayless,advanced.2018,29,PHI,NBA,SG,1,2,0,,,,0,0,0,0,0,0,,0,,0,0,0,0.013,,-4.7,-3.4,-8.1,0
Aron Baynes,advanced.2013,26,SAS,NBA,C,4,23,10.6,0.571,0,0,10.3,14.5,12.5,0,0,0,12.5,16.5,,0,0,0,0.09,,-5,-2.5,-7.5,0
Aron Baynes,advanced.2014,27,SAS,NBA,C,14,101,11.5,0.563,0.042,0.417,14.3,21.5,18,0,1.5,0,19.8,16.3,,0.1,0.2,0.2,0.108,,-3.3,-0.2,-3.5,0
Aron Baynes,advanced.2015,28,SAS,NBA,C,4,40,1.3,0.398,0,0.3,7.8,19.3,13.3,3.5,0,0,20.9,16.1,,-0.1,0,0,-0.056,,-8.6,-1.1,-9.7,-0.1
Aron Baynes,advanced.2016,29,DET,NBA,C,4,44,5.9,0.484,0,0.333,8.6,13.4,11.1,6.9,0,0,22.5,15.2,,0,0,-0.1,-0.081,,-4.7,-2.8,-7.4,-0.1
Aron Baynes,advanced.2018,31,BOS,NBA,C,19,389,15.6,0.588,0.258,0.202,13,22,17.4,7.7,0.5,2.5,7.6,12.4,,0.9,0.5,1.4,0.174,,0,0.6,0.7,0.3
Aron Baynes,advanced.2019,32,BOS,NBA,C,9,115,6.7,0.638,0.429,0.143,5.6,16.1,11.1,3.9,1.3,2.4,25.2,7.6,,0,0.2,0.2,0.1,,-4.4,2.1,-2.3,0
Kent Bazemore,advanced.2013,23,GSW,NBA,SG,9,16,-13.7,0.102,0.125,0.5,7.4,26.7,17.5,17.1,3.2,0,17,32.8,,-0.2,0,-0.2,-0.514,,-19.6,-4.8,-24.4,-0.1
Kent Bazemore,advanced.2015,25,ATL,NBA,SG,16,303,10.5,0.514,0.394,0.437,1.1,17.7,9.4,6.5,1.9,2.4,11.5,14.4,,0,0.4,0.5,0.072,,-2.7,1.5,-1.2,0.1
Kent Bazemore,advanced.2016,26,ATL,NBA,SF,10,325,11.9,0.455,0.504,0.182,2.8,18.3,10.9,9.4,2.2,1.7,7.1,19.4,,-0.1,0.5,0.3,0.049,,-1,0.7,-0.3,0.1
Kent Bazemore,advanced.2017,27,ATL,NBA,SF,6,150,9.4,0.499,0.453,0.264,3,14.3,8.6,20.8,1.3,2.7,21.3,21.2,,-0.2,0.2,0,0.007,,-2.6,1.5,-1.1,0
Bradley Beal,advanced.2014,20,WAS,NBA,SG,11,458,17,0.531,0.299,0.277,3.8,10.2,7,19.9,2.1,1.2,10.4,22.9,,0.6,0.8,1.4,0.152,,3.3,1.4,4.7,0.8
Bradley Beal,advanced.2015,21,WAS,NBA,SG,10,418,17.9,0.518,0.315,0.295,3.8,10.3,7.1,19.1,1.9,1.3,10.3,26.7,,0.7,0.6,1.2,0.14,,1.7,1.3,3,0.5
Bradley Beal,advanced.2017,23,WAS,NBA,SG,13,505,18,0.565,0.39,0.236,3.4,6.7,5,11.8,2.1,1.4,8.6,26.7,,0.8,0.4,1.2,0.112,,3.3,-0.8,2.5,0.6
Bradley Beal,advanced.2018,24,WAS,NBA,SG,6,216,17,0.588,0.417,0.213,1.1,9.9,5.5,13.1,1.6,0.8,11.3,27.2,,0.3,0.1,0.4,0.078,,3.1,-0.6,2.5,0.2
Malik Beasley,advanced.2019,22,DEN,NBA,SG,14,281,12.1,0.53,0.505,0.333,4,14.1,9,7.3,0.6,0.3,6.2,18,,0.3,0.1,0.4,0.075,,-0.8,-1.1,-1.9,0
Michael Beasley,advanced.2009,20,MIA,NBA,PF,7,178,14.9,0.445,0.148,0.193,7.7,27.1,18.1,8.5,0.7,3.4,10.3,30.9,,-0.2,0.3,0.1,0.021,,-1.8,-1.8,-3.6,-0.1
Michael Beasley,advanced.2010,21,MIA,NBA,PF,5,135,9.8,0.491,0.041,0.184,8.5,19,13.4,4.1,1.6,0,19.7,22.7,,-0.2,0.2,-0.1,-0.024,,-2.8,-1.3,-4.1,-0.1
Michael Beasley,advanced.2014,25,MIA,NBA,SF,4,23,14.6,0.486,0,0.3,12,11.2,11.6,16.7,0,0,8.1,27.4,,0,0,0,0.031,,0.3,-2.3,-2,0
Michael Beasley,advanced.2016,27,HOU,NBA,PF,5,80,15.9,0.53,0.13,0.152,5,23.8,13.8,9.1,0.6,0,12.5,28.8,,0,0,0,0.015,,1.4,-1.8,-0.4,0
Michael Beasley,advanced.2017,28,MIL,NBA,PF,4,48,3.3,0.391,0.25,0.2,4.7,18.9,11.3,3.6,1.1,2,8.4,23.6,,-0.2,0.1,-0.1,-0.083,,-5.1,-1.3,-6.4,-0.1
Marco Belinelli,advanced.2011,24,NOH,NBA,SG,6,173,6.5,0.448,0.413,0.063,0,3.6,1.9,4.2,1.6,0,5.8,19.9,,-0.2,-0.1,-0.3,-0.07,,-2.4,-2.1,-4.6,-0.1
Marco Belinelli,advanced.2013,26,CHI,NBA,SG,12,325,13.7,0.547,0.439,0.308,0,13.6,6.6,16.6,0.8,0,11,19.8,,0.5,0,0.5,0.079,,0,0.5,0.5,0.2
Marco Belinelli,advanced.2014,27,SAS,NBA,SF,23,356,11,0.575,0.384,0.222,1.4,15.4,8.6,7.6,0.4,0,9.9,15.7,,0.4,0.4,0.8,0.107,,-1.2,-0.1,-1.4,0.1
Marco Belinelli,advanced.2015,28,SAS,NBA,SG,7,116,20.7,0.727,0.769,0.333,1.8,10.5,6,14.1,0.9,0,10.1,19.2,,0.5,0,0.5,0.215,,5.7,2.3,8.1,0.3
Marco Belinelli,advanced.2018,31,PHI,NBA,SG,10,273,12.8,0.539,0.434,0.292,0.4,7.9,4.1,11.4,1.3,0,3.2,19,,0.5,0.2,0.7,0.129,,0.3,-0.6,-0.3,0.1
Marco Belinelli,advanced.2019,32,SAS,NBA,SG,7,131,8.8,0.504,0.553,0.158,0,10.6,5.3,8.5,0,1.2,4.7,15.1,,0.1,0,0.1,0.026,,-1.4,-1.4,-2.8,0
Jordan Bell,advanced.2018,23,GSW,NBA,C,17,173,14.6,0.537,0.031,0.438,10,19.3,14.9,11.5,1.7,4.6,13.6,11.4,,0.2,0.3,0.6,0.165,,-0.3,2.5,2.2,0.2
Jordan Bell,advanced.2019,24,GSW,NBA,C,15,106,18.7,0.579,0,0.323,7.8,12.7,10.3,15.1,1.8,6.4,5.3,15.3,,0.3,0.1,0.4,0.175,,0.4,3,3.4,0.1
Dāvis Bertāns,advanced.2017,24,SAS,NBA,PF,13,112,11.7,0.607,0.741,0.222,5,16.1,10.3,3.7,1.4,3.5,16.8,14.1,,0.1,0.1,0.2,0.076,,0,0,0,0.1
