Rajon Rondo,totals.2017,30,CHI,NBA,PG,2,2,67,11,26,0.423,0,6,0,11,20,0.55,0.423,1,2,0.5,7,10,17,20,7,1,4,6,23
Rajon Rondo,totals.2018,31,NOP,NBA,PG,9,9,302,38,92,0.413,8,19,0.421,30,73,0.411,0.457,9,14,0.643,9,59,68,110,13,2,33,20,93
Derrick Rose,totals.2009,20,CHI,NBA,PG,7,7,313,59,120,0.492,0,4,0,59,116,0.509,0.492,20,25,0.8,12,32,44,45,4,5,35,25,138
Derrick Rose,totals.2010,21,CHI,NBA,PG,5,5,212,57,125,0.456,2,6,0.333,55,119,0.462,0.464,18,22,0.818,4,13,17,36,4,0,13,8,134
Derrick Rose,totals.2011,22,CHI,NBA,PG,16,16,649,149,376,0.396,25,101,0.248,124,275,0.451,0.43,111,134,0.828,20,49,69,123,22,11,59,33,434
Derrick Rose,totals.2012,23,CHI,NBA,PG,1,1,37,9,23,0.391,3,6,0.5,6,17,0.353,0.457,2,2,1,3,6,9,9,1,1,5,1,23
Derrick Rose,totals.2015,26,CHI,NBA,PG,12,12,454,93,235,0.396,23,66,0.348,70,169,0.414,0.445,35,39,0.897,13,45,58,78,14,6,38,22,244
Derrick Rose,totals.2018,29,MIN,NBA,PG,5,0,119,29,57,0.509,7,10,0.7,22,47,0.468,0.57,6,7,0.857,1,8,9,13,2,0,8,9,71
Terrence Ross,totals.2014,22,TOR,NBA,SG,7,7,158,14,47,0.298,4,24,0.167,10,23,0.435,0.34,3,5,0.6,1,13,14,2,6,3,8,19,35
Terrence Ross,totals.2015,23,TOR,NBA,SF,4,4,107,11,29,0.379,6,18,0.333,5,11,0.455,0.483,0,0,,0,6,6,4,3,4,2,10,28
Terrence Ross,totals.2016,24,TOR,NBA,SF,20,0,335,46,119,0.387,21,64,0.328,25,55,0.455,0.475,13,20,0.65,4,28,32,11,13,5,16,28,126
Terrence Ross,totals.2019,27,ORL,NBA,SG,5,0,146,20,54,0.37,12,35,0.343,8,19,0.421,0.481,14,17,0.824,1,17,18,7,6,2,10,10,66
Terry Rozier,totals.2016,21,BOS,NBA,PG,5,0,99,9,23,0.391,4,11,0.364,5,12,0.417,0.478,2,2,1,3,14,17,6,1,3,2,5,24
Terry Rozier,totals.2017,22,BOS,NBA,PG,17,0,277,33,82,0.402,14,38,0.368,19,44,0.432,0.488,16,20,0.8,12,32,44,32,11,4,10,20,96
Terry Rozier,totals.2018,23,BOS,NBA,PG,19,19,696,108,266,0.406,51,147,0.347,57,119,0.479,0.502,46,56,0.821,8,92,100,109,24,6,22,38,313
