Allen Crabbe,2020,27,ATL,NBA,SG,28,522,9%,50%,39%,3%,,-15.4,-8.9,3,3,23,2,6,2,68,2,7
Allen Crabbe,2020,27,MIN,NBA,SG,9,131,,70%,30%,1%,,-21.1,-17.3,2,3,6,0,1,0,13,0,0
Torrey Craig,2018,27,DEN,NBA,SF,39,629,,8%,86%,6%,,-0.3,-1.9,8,6,36,2,10,4,59,0,14
Torrey Craig,2019,28,DEN,NBA,SF,75,1503,,26%,64%,11%,,3.3,-0.6,17,7,91,11,23,8,176,6,15
Torrey Craig,2020,29,DEN,NBA,SF,50,869,,6%,88%,6%,,-5.4,-11.7,8,4,63,4,12,4,79,5,9
Jamal Crawford,2001,20,CHI,NBA,PG,61,1050,82%,18%,,,,-13.4,-4.2,55,21,33,2,11,,292,3,12
Jamal Crawford,2002,21,CHI,NBA,PG,23,481,98%,2%,,,,-13.1,-4.1,22,8,11,0,7,,118,3,3
Jamal Crawford,2003,22,CHI,NBA,PG,80,1992,92%,8%,,,,-1.1,8.7,74,34,56,9,51,,715,9,23
Jamal Crawford,2004,23,CHI,NBA,SG,80,2811,11%,69%,20%,,,-6.2,2.6,105,52,64,17,83,,891,15,46
Jamal Crawford,2005,24,NYK,NBA,SG,70,2688,8%,91%,2%,,,-3.9,-3.3,84,29,55,22,68,,659,13,28
Jamal Crawford,2006,25,NYK,NBA,SG,79,2555,18%,74%,8%,,,-6.8,0.6,93,35,65,21,117,5,643,26,43
Jamal Crawford,2007,26,NYK,NBA,SG,59,2198,6%,78%,15%,1%,,-3.8,-0.8,82,24,49,17,87,5,566,25,36
Jamal Crawford,2008,27,NYK,NBA,SG,80,3190,16%,69%,15%,,,-6.3,5.6,98,40,65,18,143,11,882,34,51
Jamal Crawford,2009,28,TOT,NBA,PG-SG,65,2479,56%,39%,5%,,,-4.6,-1.8,85,31,51,10,117,5,647,35,32
Jamal Crawford,2009,28,NYK,NBA,SG,11,392,,66%,34%,,,-0.9,2.1,17,5,8,1,17,1,111,5,4
Jamal Crawford,2009,28,GSW,NBA,PG,54,2087,66%,34%,,,,-5.3,-2.8,68,26,43,9,100,4,536,30,28
Jamal Crawford,2010,29,ATL,NBA,SG,79,2460,43%,56%,,,,4.4,-1.8,60,37,57,14,117,8,519,26,47
Jamal Crawford,2011,30,ATL,NBA,SG,76,2297,28%,70%,2%,,,-0.5,1,73,43,51,15,89,5,534,17,38
Jamal Crawford,2012,31,POR,NBA,PG,60,1613,38%,61%,1%,,,-2.9,-3.5,48,38,23,12,76,7,430,13,38
Jamal Crawford,2013,32,LAC,NBA,SG,76,2230,6%,86%,8%,,,7.3,0.8,68,48,30,6,89,12,421,22,33
Jamal Crawford,2014,33,LAC,NBA,SG,69,2094,,78%,22%,,,5.6,-3.1,68,41,46,7,120,7,496,26,17
Jamal Crawford,2015,34,LAC,NBA,SG,64,1703,,59%,40%,,,2.4,-8.7,42,27,43,11,98,5,368,17,21
Jamal Crawford,2016,35,LAC,NBA,SG,79,2126,,48%,50%,2%,,1.1,-7,63,34,39,7,109,8,417,24,26
Jamal Crawford,2017,36,LAC,NBA,SG,82,2157,1%,26%,70%,3%,,-2,-13.4,76,43,48,6,73,9,491,18,18
Jamal Crawford,2018,37,MIN,NBA,SG,80,1653,2%,91%,6%,,,-5.1,-13,59,18,39,8,43,11,408,14,17
Jamal Crawford,2019,38,PHO,NBA,SG,64,1211,57%,43%,1%,,,-15,-8.7,71,19,25,4,36,6,501,8,8
Jordan Crawford,2011,22,TOT,NBA,SG,42,1027,22%,78%,,,,-11,-7.4,43,24,31,9,31,9,245,7,20
Jordan Crawford,2011,22,ATL,NBA,SG,16,160,33%,67%,,,,-10.6,-10.2,9,3,6,2,3,1,31,0,6
Jordan Crawford,2011,22,WAS,NBA,SG,26,867,20%,80%,,,,-11.1,-3.8,34,21,25,7,28,8,214,7,14
Jordan Crawford,2012,23,WAS,NBA,SG,64,1753,3%,96%,1%,,,-9.3,-7.5,72,35,53,22,83,8,412,22,32
Jordan Crawford,2013,24,TOT,NBA,SG,70,1709,32%,65%,3%,,,-5.4,-4.8,80,30,43,17,59,7,489,12,26
Jordan Crawford,2013,24,WAS,NBA,SG,43,1127,39%,62%,,,,-8.7,-8.1,52,23,24,11,40,6,336,11,20
Jordan Crawford,2013,24,BOS,NBA,SG,27,582,20%,70%,10%,,,0.9,1.6,28,7,19,6,19,1,153,1,6
Jordan Crawford,2014,25,TOT,NBA,SG-PG,81,1859,22%,76%,3%,,,-5.2,-6.8,59,40,56,20,56,5,648,13,21
Jordan Crawford,2014,25,BOS,NBA,PG,39,1198,22%,78%,,,,-4.2,1.3,40,28,34,9,37,4,515,8,12
Jordan Crawford,2014,25,GSW,NBA,SG,42,661,22%,71%,6%,,,-6.9,-14.3,19,12,22,11,19,1,133,5,9
Jordan Crawford,2017,28,NOP,NBA,SG,19,442,,47%,53%,,,0.1,2.3,15,5,18,3,11,1,131,4,1
Jordan Crawford,2018,29,NOP,NBA,SG,5,53,23%,68%,10%,,,-12.1,-14.1,1,3,3,0,0,0,33,0,2
Mitch Creek,2019,26,TOT,NBA,SF,5,48,,4%,83%,14%,,0.8,1.6,1,0,1,0,2,0,14,1,2
Mitch Creek,2019,26,BRK,NBA,SF,4,36,,5%,95%,,,3.8,4,0,0,1,0,2,0,12,1,1
Mitch Creek,2019,26,MIN,NBA,SF,1,12,,,45%,55%,,-8.3,-6.8,1,0,0,0,0,0,2,0,1
Jae Crowder,2013,22,DAL,NBA,SF,78,1353,,,80%,20%,,0.1,1.3,29,8,65,7,30,7,213,8,18
Jae Crowder,2014,23,DAL,NBA,SF,78,1254,,1%,88%,11%,,12.3,14.5,18,11,51,7,29,7,140,6,13
Jae Crowder,2015,24,TOT,NBA,SF,82,1647,,11%,66%,23%,,3.6,2.6,33,6,64,6,60,7,223,13,26
Jae Crowder,2015,24,DAL,NBA,SF,25,265,,47%,51%,2%,,3.6,0.7,8,0,12,2,4,2,30,2,5
Jae Crowder,2015,24,BOS,NBA,SF,57,1382,,4%,69%,27%,,3.6,5.4,25,6,52,4,56,5,193,11,21
Jae Crowder,2016,25,BOS,NBA,SF,73,2308,,1%,77%,22%,,5,4,42,15,95,15,104,9,305,29,20
Jae Crowder,2017,26,BOS,NBA,SF,72,2335,,12%,75%,13%,,7.5,10.9,53,16,73,9,84,6,373,17,12
Jae Crowder,2018,27,TOT,NBA,SF,80,2090,,11%,80%,9%,,0.4,-3.3,39,15,86,15,61,5,243,5,34
Jae Crowder,2018,27,CLE,NBA,SF,53,1346,,11%,85%,4%,,-4.8,-8.8,23,8,58,9,38,4,143,4,20
Jae Crowder,2018,27,UTA,NBA,SF,27,744,,11%,71%,17%,,9.9,6.4,16,7,28,6,23,1,100,1,14
Jae Crowder,2019,28,UTA,NBA,SF,80,2166,,2%,64%,33%,,4.1,-2.8,45,17,75,12,78,18,328,18,27
Jae Crowder,2020,29,TOT,NBA,SF,58,1695,,2%,64%,33%,1%,-2.9,-5.7,35,11,60,10,42,15,350,10,20
Jae Crowder,2020,29,MEM,NBA,SF,45,1322,,2%,73%,25%,,-3.5,-5,31,11,40,6,32,12,285,7,14
Jae Crowder,2020,29,MIA,NBA,SF,13,373,,,35%,60%,5%,-0.7,-4.4,4,0,20,4,10,3,65,3,6
Jarrett Culver,2020,20,MIN,NBA,SG,63,1506,11%,53%,36%,,,-3.4,2.3,32,20,69,15,55,4,266,10,53
Dante Cunningham,2010,22,POR,NBA,PF,63,707,,,1%,98%,1%,4.7,0.9,0,7,49,5,23,5,33,6,8
Dante Cunningham,2011,23,TOT,NBA,PF,78,1637,,,30%,69%,1%,-3.2,-2.1,21,12,104,9,22,5,97,4,22
Dante Cunningham,2011,23,POR,NBA,PF,56,1108,,,,98%,1%,-2.3,-5.3,11,8,84,8,15,4,71,2,14
Dante Cunningham,2011,23,CHA,NBA,PF,22,529,,,92%,8%,,-5.3,-0.8,10,4,20,1,7,1,26,2,8
Dante Cunningham,2012,24,MEM,NBA,PF,64,1124,,,2%,97%,2%,-1.5,-5.9,13,5,48,7,32,1,85,8,12
Dante Cunningham,2013,25,MIN,NBA,PF,80,2010,,,16%,82%,2%,-1.9,0.7,23,19,73,9,43,5,158,3,33
Dante Cunningham,2014,26,MIN,NBA,PF,81,1635,,,4%,89%,7%,-0.5,-5.1,16,14,87,9,31,7,201,9,15
Dante Cunningham,2015,27,NOP,NBA,PF,66,1652,,,69%,31%,,1.3,-0.2,12,9,54,8,21,4,113,2,24
Dante Cunningham,2016,28,NOP,NBA,SF,80,1971,,2%,74%,24%,1%,-6.1,-4.5,18,8,95,5,39,7,175,6,24
Dante Cunningham,2017,29,NOP,NBA,PF,66,1649,,,21%,78%,,-0.4,2.6,16,4,54,6,12,4,86,3,18
Dante Cunningham,2018,30,TOT,NBA,SF,73,1562,,,50%,33%,16%,-0.6,0.5,16,7,63,2,25,5,124,7,24
Dante Cunningham,2018,30,NOP,NBA,SF,51,1115,,,70%,30%,,0.5,-1.8,4,5,36,1,16,3,65,3,15
Dante Cunningham,2018,30,BRK,NBA,SF,22,447,,,,43%,57%,-3.4,0.7,12,2,27,1,9,2,59,4,9
Dante Cunningham,2019,31,SAS,NBA,PF,64,928,,3%,57%,41%,,-7.8,-13,16,4,46,2,8,5,113,0,8
Seth Curry,2014,23,TOT,NBA,PG,2,13,100%,,,,,0.4,1.2,0,0,0,0,0,1,0,0,0
Seth Curry,2014,23,MEM,NBA,PG,1,4,100%,,,,,66.1,64.1,0,0,0,0,0,0,0,0,0
Seth Curry,2014,23,CLE,NBA,PG,1,9,100%,,,,,-26.3,-22.9,0,0,0,0,0,1,0,0,0
Seth Curry,2015,24,PHO,NBA,PG,2,8,100%,,,,,-20,-19,0,0,1,0,0,0,3,0,0
Seth Curry,2016,25,SAC,NBA,PG,44,692,35%,63%,2%,,,-2.7,0.1,21,6,15,4,18,2,153,1,12
Seth Curry,2017,26,DAL,NBA,PG,70,2029,58%,42%,,,,-1.2,4.1,51,19,42,6,36,6,442,14,28
Seth Curry,2019,28,POR,NBA,SG,74,1399,14%,70%,16%,,,3.3,-0.9,35,10,40,4,18,11,161,4,15
Seth Curry,2020,29,DAL,NBA,SG,59,1448,22%,72%,6%,,,5,-1.7,22,19,31,7,25,11,295,9,12
Stephen Curry,2010,21,GSW,NBA,PG,80,2896,64%,36%,,,,-3.2,2.2,134,61,149,10,71,33,1054,17,49
Stephen Curry,2011,22,GSW,NBA,PG,74,2489,100%,,,,,-1.1,4.6,138,52,120,14,75,17,960,20,40
Stephen Curry,2012,23,GSW,NBA,PG,26,732,96%,5%,,,,4.8,10.9,39,16,24,2,10,5,309,1,7
Stephen Curry,2013,24,GSW,NBA,PG,78,2983,100%,,,,,1.7,2.7,149,57,88,6,95,21,1181,19,45
Stephen Curry,2014,25,GSW,NBA,PG,78,2846,93%,7%,,,,9.2,15.1,193,59,97,15,109,29,1485,33,34
Stephen Curry,2015,26,GSW,NBA,PG,80,2613,100%,,,,,16.7,18.1,162,58,74,9,110,17,1422,29,35
Stephen Curry,2016,27,GSW,NBA,PG,79,2700,100%,,,,,18,22.6,167,61,74,6,129,19,1213,32,51
Stephen Curry,2017,28,GSW,NBA,PG,79,2638,100%,,,,,17.1,17.2,163,43,86,11,135,11,1208,37,56
Stephen Curry,2018,29,GSW,NBA,PG,51,1631,99%,1%,,,,13.2,12.1,97,27,51,9,95,5,710,16,21
Stephen Curry,2019,30,GSW,NBA,PG,69,2331,98%,2%,,,,13.2,16.2,112,50,65,14,108,23,843,31,36
Stephen Curry,2020,31,GSW,NBA,PG,5,139,100%,,,,,-14.9,-6.4,9,4,3,2,13,1,77,3,4
Troy Daniels,2014,22,HOU,NBA,SG,5,75,,66%,34%,,,20.6,16.1,3,0,3,0,0,1,13,0,1
Troy Daniels,2015,23,TOT,NBA,SG,47,397,7%,88%,5%,,,-12.4,-9.6,12,4,19,3,2,4,52,0,8
Troy Daniels,2015,23,HOU,NBA,SG,17,108,3%,79%,18%,,,-18.6,-22.8,4,0,5,1,0,0,11,0,0
Troy Daniels,2015,23,MIN,NBA,SG,19,154,14%,86%,,,,-5.1,4.7,6,0,9,1,0,2,31,0,5
Troy Daniels,2015,23,CHO,NBA,SG,11,135,4%,96%,,,,-15.7,-12.7,2,4,5,1,2,2,10,0,3
Troy Daniels,2016,24,CHO,NBA,SG,43,476,,52%,48%,,,-5.1,-9.1,11,10,27,0,3,0,48,0,3
Troy Daniels,2017,25,MEM,NBA,SG,67,1183,4%,87%,10%,,,1.1,0.5,21,17,48,1,18,8,101,6,12
Troy Daniels,2018,26,PHO,NBA,SG,79,1622,13%,84%,3%,,,-12.3,-4.5,24,13,55,12,18,2,111,0,16
Troy Daniels,2019,27,PHO,NBA,SG,51,760,9%,72%,19%,,,-7.5,1.8,13,4,30,8,8,6,59,4,6
Troy Daniels,2020,28,TOT,NBA,SG,42,457,,37%,61%,2%,,2.9,-2.7,2,3,15,1,7,1,35,4,4
Troy Daniels,2020,28,LAL,NBA,SG,41,456,,37%,61%,2%,,3,-5.4,2,3,15,1,7,1,35,4,4
Troy Daniels,2020,28,DEN,NBA,SG,1,1,,100%,,,,,,0,0,0,0,0,0,0,0,0
Anthony Davis,2013,19,NOH,NBA,PF,64,1846,,,,61%,39%,-5.3,-1.2,29,29,75,21,106,10,144,31,47
Anthony Davis,2014,20,NOP,NBA,PF,67,2358,,,,54%,47%,-1.8,1.9,31,27,110,30,195,16,238,43,68
Anthony Davis,2015,21,NOP,NBA,PF,68,2455,,,,64%,36%,5.6,11.4,26,36,83,19,200,9,351,51,57
Anthony Davis,2016,22,NOP,NBA,C,61,2164,,,,46%,54%,-4.7,-1.8,40,43,78,18,169,6,274,36,54
Anthony Davis,2017,23,NOP,NBA,C,75,2708,,,,36%,64%,1.2,9.7,54,73,75,34,271,11,380,72,55
Anthony Davis,2018,24,NOP,NBA,PF,75,2727,,,,49%,51%,5.2,11,50,65,94,19,242,7,423,66,46
Anthony Davis,2019,25,NOP,NBA,C,56,1850,,,,4%,96%,3.3,8.7,44,35,84,15,175,14,516,43,40
Anthony Davis,2020,26,LAL,NBA,PF,55,1889,,,,62%,38%,6.5,-2.7,60,43,89,14,162,13,420,50,36
Deyonta Davis,2017,20,MEM,NBA,C,36,238,,,,1%,99%,-8.2,-9.5,1,2,23,4,10,1,4,4,1
Deyonta Davis,2018,21,MEM,NBA,C,62,943,,,,6%,95%,-7.4,-1.1,8,8,71,9,22,1,100,5,6
Deyonta Davis,2019,22,ATL,NBA,C,9,118,,,,28%,72%,-11.3,-5.6,1,0,7,2,5,0,12,0,0
Ed Davis,2011,21,TOR,NBA,PF,65,1602,,,1%,56%,43%,-10.1,-5.5,18,11,127,7,65,2,83,19,35
Ed Davis,2012,22,TOR,NBA,PF,66,1534,,,,44%,56%,-8,-8.2,19,24,81,14,51,2,135,12,20
Ed Davis,2013,23,TOT,NBA,C-PF,81,1631,,,,36%,64%,-0.6,-2.7,10,19,96,21,86,2,147,19,37
Ed Davis,2013,23,TOR,NBA,C,45,1087,,,,32%,68%,-4.7,-4.2,7,13,57,15,55,2,130,14,22
Ed Davis,2013,23,MEM,NBA,PF,36,544,,,,44%,56%,7.5,3.2,3,6,39,6,31,0,17,5,15
Ed Davis,2014,24,MEM,NBA,PF,63,956,,,,49%,51%,4.1,2.7,8,15,59,11,47,1,59,11,25
Ed Davis,2015,25,LAL,NBA,PF,79,1840,,,9%,67%,24%,-7.2,-0.1,12,26,122,11,100,2,218,25,51
Ed Davis,2016,26,POR,NBA,PF,81,1684,,,,55%,45%,1.3,0.8,16,21,115,19,96,6,208,26,25
Ed Davis,2017,27,POR,NBA,PF,46,789,,,,57%,43%,-6.4,-7.6,9,12,82,12,29,3,62,3,21
Ed Davis,2018,28,POR,NBA,C,78,1471,,,,57%,43%,4.2,2.1,11,19,110,24,58,5,104,15,30
Ed Davis,2019,29,BRK,NBA,C,81,1446,,,,,100%,4.2,6.7,13,15,120,27,79,5,156,16,24
Ed Davis,2020,30,UTA,NBA,C,25,268,,,,,100%,-15.3,-20,4,1,33,4,3,0,19,1,4
Terence Davis,2020,22,TOR,NBA,SG,64,1087,6%,65%,29%,,,10.6,5.7,30,16,44,8,22,4,261,10,24
Tyler Davis,2019,21,OKC,NBA,C,1,1,,,,,100%,0,-3.1,0,0,0,0,0,0,0,0,0
DeMar DeRozan,2010,20,TOR,NBA,SG,77,1664,,72%,27%,1%,,-6.2,-7.2,19,21,90,7,95,14,119,22,42
DeMar DeRozan,2011,21,TOR,NBA,SG,82,2851,1%,76%,23%,,,-7.8,-3.3,45,47,117,29,192,9,329,47,90
DeMar DeRozan,2012,22,TOR,NBA,SG,63,2206,,68%,32%,,,-2.5,3.9,32,56,68,18,149,5,299,30,72
DeMar DeRozan,2013,23,TOR,NBA,SG,82,3013,,80%,20%,,,-2,-1.9,44,73,82,11,185,6,502,37,80
DeMar DeRozan,2014,24,TOR,NBA,SG,79,3017,,21%,77%,2%,,3.6,-0.4,52,84,85,19,260,8,786,50,57
DeMar DeRozan,2015,25,TOR,NBA,SG,60,2100,,62%,38%,,,2.9,-0.8,51,63,49,13,184,7,523,31,69
DeMar DeRozan,2016,26,TOR,NBA,SG,78,2804,,68%,32%,,,3.1,-6.2,67,76,53,17,258,8,784,51,97
DeMar DeRozan,2017,27,TOR,NBA,SG,74,2620,,71%,28%,1%,,2.8,-5.2,84,72,53,14,277,6,712,46,93
DeMar DeRozan,2018,28,TOR,NBA,SG,80,2711,,59%,40%,1%,,7.5,-1.5,82,60,50,13,228,4,1034,52,77
DeMar DeRozan,2019,29,SAS,NBA,SG,77,2688,,20%,75%,4%,,0.5,-5,94,75,79,14,213,16,1146,62,98
DeMar DeRozan,2020,30,SAS,NBA,SF,61,2091,,,77%,23%,,-3.2,-4.5,51,57,78,19,198,10,870,50,62
Dewayne Dedmon,2014,24,TOT,NBA,C,31,390,,,,9%,91%,-9.6,-5.9,5,6,38,3,16,4,12,4,4
Dewayne Dedmon,2014,24,GSW,NBA,C,4,6,,,,38%,63%,-46.2,-51.2,0,0,1,0,1,0,0,0,0
Dewayne Dedmon,2014,24,PHI,NBA,C,11,150,,,,10%,90%,-9.7,1.1,3,3,14,1,6,1,7,1,1
Dewayne Dedmon,2014,24,ORL,NBA,C,16,234,,,,8%,92%,-8.5,-2.9,2,3,23,2,9,3,5,3,3
Dewayne Dedmon,2015,25,ORL,NBA,C,59,845,,,,34%,66%,-0.8,6.6,11,12,61,16,29,2,19,6,19
Dewayne Dedmon,2016,26,ORL,NBA,C,58,705,,,,2%,98%,-3.1,-1.8,8,7,61,7,34,2,31,7,15
Dewayne Dedmon,2017,27,SAS,NBA,C,76,1330,,,,4%,96%,9,1.6,25,9,96,17,47,4,101,16,26
Dewayne Dedmon,2018,28,ATL,NBA,C,62,1542,,,,,100%,-5.5,0.7,34,15,81,19,41,4,222,21,12
Dewayne Dedmon,2019,29,ATL,NBA,C,64,1609,,,,5%,95%,-5,1.4,37,18,114,19,49,3,214,12,25
Dewayne Dedmon,2020,30,TOT,NBA,C,44,774,,,,,100%,-1.9,3.6,22,10,68,17,18,7,51,8,13
Dewayne Dedmon,2020,30,SAC,NBA,C,34,541,,,,,100%,-3,-1.2,16,9,47,14,12,4,35,4,9
Dewayne Dedmon,2020,30,ATL,NBA,C,10,233,,,,,100%,0.4,9,6,1,21,3,6,3,16,4,4
Sam Dekker,2016,21,HOU,NBA,PF,3,6,,,15%,85%,,-5.2,-5.3,0,0,0,0,0,0,0,0,0
Sam Dekker,2017,22,HOU,NBA,PF,77,1419,,,13%,87%,,3.9,-3.5,19,11,42,6,31,5,191,8,18
Sam Dekker,2018,23,LAC,NBA,PF,73,883,,,19%,80%,,4.7,5.6,15,6,37,3,28,0,84,7,18
Sam Dekker,2019,24,TOT,NBA,PF,47,788,,,12%,82%,6%,-4.6,2,5,9,22,4,22,1,107,2,21
Sam Dekker,2019,24,CLE,NBA,PF,9,169,,,,100%,,-10.2,-0.1,0,3,6,1,5,0,20,0,4
Sam Dekker,2019,24,WAS,NBA,PF,38,619,,,15%,77%,7%,-3.2,-0.2,5,6,16,3,17,1,87,2,17
Malcolm Delaney,2017,27,ATL,NBA,PG,73,1248,89%,12%,,,,0.9,3.1,59,16,36,10,27,24,462,4,19
Malcolm Delaney,2018,28,ATL,NBA,PG,54,1014,44%,54%,1%,,,-4.9,1.4,47,8,26,3,35,18,394,7,18
Ángel Delgado,2019,24,LAC,NBA,C,2,15,,,,,100%,9.7,8.7,0,0,1,0,1,0,0,0,2
Matthew Dellavedova,2014,23,CLE,NBA,SG,72,1271,28%,65%,7%,,,4.3,11.5,41,11,42,1,4,8,420,1,6
Matthew Dellavedova,2015,24,CLE,NBA,SG,67,1380,67%,33%,,,,1.5,-4.7,45,12,46,2,6,11,486,0,20
Matthew Dellavedova,2016,25,CLE,NBA,PG,76,1867,71%,29%,,,,10.7,8,80,18,55,9,18,11,785,4,20
Matthew Dellavedova,2017,26,MIL,NBA,PG,76,1986,100%,,,,,-1.9,-4,107,13,48,7,21,9,811,5,28
Matthew Dellavedova,2018,27,MIL,NBA,PG,38,712,87%,14%,,,,-5.3,-6.4,35,5,24,7,7,5,331,2,6
Matthew Dellavedova,2019,28,TOT,NBA,PG,48,812,71%,29%,,,,-4,-4,56,8,27,2,15,11,416,2,5
Matthew Dellavedova,2019,28,MIL,NBA,PG,12,97,98%,2%,,,,-2.5,-11.3,9,1,2,1,2,2,68,0,0
Matthew Dellavedova,2019,28,CLE,NBA,PG,36,715,68%,32%,,,,-4.4,7,47,7,25,1,13,9,348,2,5
Matthew Dellavedova,2020,29,CLE,NBA,PG,57,821,84%,14%,2%,,,0.3,11.2,43,12,26,3,11,19,419,3,7
Marcus Derrickson,2019,22,GSW,NBA,PF,11,67,,,49%,51%,,-4.4,-11.3,2,0,5,1,2,0,3,0,1
Donte DiVincenzo,2019,22,MIL,NBA,SG,27,411,52%,44%,4%,,,10,1.6,9,6,19,2,4,5,72,2,3
Donte DiVincenzo,2020,23,MIL,NBA,SG,59,1362,33%,64%,3%,,,14.8,6.2,40,20,40,8,30,17,317,2,23
Cheick Diallo,2017,20,NOP,NBA,PF,17,199,,,,87%,13%,-11.4,-10,1,5,9,1,10,1,10,1,3
Cheick Diallo,2018,21,NOP,NBA,PF,52,581,,,,76%,24%,-7.3,-10.6,5,5,40,14,32,1,45,8,15
Cheick Diallo,2019,22,NOP,NBA,PF,64,896,,,1%,74%,26%,-4.6,-4.3,14,16,64,12,30,4,81,9,20
Cheick Diallo,2020,23,PHO,NBA,C,44,467,,,,18%,82%,-6.2,-6,12,6,33,4,16,3,50,3,11
Hamidou Diallo,2019,20,OKC,NBA,SG,51,526,8%,79%,13%,,,-6.5,-11,10,2,39,7,33,9,42,7,13
Hamidou Diallo,2020,21,OKC,NBA,SF,38,699,,15%,76%,8%,,1.6,-0.6,10,11,39,11,25,14,54,9,19
Gorgui Dieng,2014,24,MIN,NBA,C,60,818,,,,,100%,-3,-7,9,14,60,10,39,4,89,7,21
Gorgui Dieng,2015,25,MIN,NBA,C,73,2193,,,,12%,88%,-8.9,1.6,41,34,88,14,107,9,323,20,61
Gorgui Dieng,2016,26,MIN,NBA,C,82,2220,,,,53%,47%,0,7.5,38,27,95,31,119,10,325,27,51
Gorgui Dieng,2017,27,MIN,NBA,PF,82,2653,,,,82%,18%,0.4,4.3,38,23,123,17,69,6,373,16,47
Gorgui Dieng,2018,28,MIN,NBA,C,79,1333,,,,28%,72%,-6.2,-13.3,18,13,75,13,45,1,175,5,29
Gorgui Dieng,2019,29,MIN,NBA,C,76,1031,,,,2%,98%,-4.1,-3.5,17,16,59,9,45,11,172,9,21
Gorgui Dieng,2020,30,TOT,NBA,C,58,1012,,,,6%,94%,-3.6,-1.1,16,9,56,10,33,17,172,6,20
Gorgui Dieng,2020,30,MIN,NBA,C,46,778,,,,3%,98%,-5.3,-0.9,13,7,46,7,24,16,142,4,17
Gorgui Dieng,2020,30,MEM,NBA,C,12,234,,,,16%,84%,2.1,3,3,2,10,3,9,1,30,2,3
Spencer Dinwiddie,2015,21,DET,NBA,PG,34,455,90%,10%,,,,-7.4,-6.7,16,5,21,9,16,3,244,3,7
Spencer Dinwiddie,2016,22,DET,NBA,PG,12,159,100%,,,,,-17.3,-18.4,5,1,11,0,15,4,50,3,4
Spencer Dinwiddie,2017,23,BRK,NBA,PG,59,1334,63%,36%,1%,,,-4.4,2.9,40,7,60,9,63,7,457,14,22
Spencer Dinwiddie,2018,24,BRK,NBA,PG,80,2306,84%,17%,,,,-2.1,4.4,77,21,71,15,111,24,1274,22,52
Spencer Dinwiddie,2019,25,BRK,NBA,PG,68,1914,44%,54%,2%,,,-3,-5.5,83,32,63,24,158,32,747,39,36
Spencer Dinwiddie,2020,26,BRK,NBA,SG,64,1994,40%,57%,3%,,,0.8,4.2,103,22,64,30,201,14,1033,40,53
Luka Dončić,2019,19,DAL,NBA,SG,72,2318,8%,71%,21%,,,-3.4,-3.9,161,48,56,17,177,16,1048,44,52
Luka Dončić,2020,20,DAL,NBA,PG,54,1799,81%,19%,,,,6.5,1.2,137,49,43,30,210,9,1155,64,57
Tyler Dorsey,2018,21,ATL,NBA,SG,56,974,9%,86%,5%,,,-8.1,-2.8,20,8,31,3,21,5,190,6,29
Tyler Dorsey,2019,22,TOT,NBA,SG,48,698,4%,86%,10%,,,-2,2.5,11,6,30,3,25,0,138,12,19
Tyler Dorsey,2019,22,ATL,NBA,SG,27,251,12%,83%,5%,,,0.7,7,4,1,8,1,13,0,45,8,8
Tyler Dorsey,2019,22,MEM,NBA,SG,21,447,,87%,13%,,,-3.6,-1.2,7,5,22,2,12,0,93,4,11
Luguentz Dort,2020,20,OKC,NBA,SG,29,637,3%,16%,79%,2%,,4.2,2.7,7,1,35,1,19,19,49,6,8
Damyean Dotson,2018,23,NYK,NBA,SG,44,474,,35%,56%,9%,,-4.8,-1,9,3,18,2,11,3,72,5,4
Damyean Dotson,2019,24,NYK,NBA,SG,73,2004,3%,35%,60%,3%,,-8.1,2.3,40,18,65,6,36,9,337,6,16
Damyean Dotson,2020,25,NYK,NBA,SG,48,836,3%,81%,16%,,,-4.6,2.4,13,4,28,1,13,5,144,2,7
Toney Douglas,2010,23,NYK,NBA,PG,56,1087,56%,44%,1%,,,-5.2,-1.8,28,10,43,6,25,10,276,5,21
Toney Douglas,2011,24,NYK,NBA,SG,81,1971,47%,53%,,,,2.6,2.9,43,17,70,16,42,17,578,8,28
Toney Douglas,2012,25,NYK,NBA,PG,38,656,89%,11%,,,,-0.4,-4.7,33,10,13,7,12,4,186,4,15
Toney Douglas,2013,26,TOT,NBA,PG,71,1289,93%,7%,,,,4,5.8,48,10,44,7,32,7,357,9,31
Toney Douglas,2013,26,HOU,NBA,PG,49,913,96%,4%,,,,3.1,-0.6,32,8,30,5,27,5,220,8,22
Toney Douglas,2013,26,SAC,NBA,PG,22,376,87%,13%,,,,6.2,12.8,16,2,14,2,5,2,137,1,9
Toney Douglas,2014,27,TOT,NBA,PG,51,675,53%,47%,,,,-0.1,-5.7,26,1,32,2,14,3,159,2,13
Toney Douglas,2014,27,GSW,NBA,PG,24,265,100%,,,,,-13.4,-19.7,12,1,13,1,4,0,42,1,3
Toney Douglas,2014,27,MIA,NBA,PG,27,410,23%,77%,,,,9.5,4.6,14,0,19,1,10,3,117,1,10
Toney Douglas,2015,28,NOP,NBA,SG,12,177,27%,72%,1%,,,2.5,1.2,6,2,8,2,4,0,55,1,1
Toney Douglas,2016,29,NOP,NBA,PG,61,1262,64%,35%,1%,,,-5.3,-2,33,10,50,7,35,7,359,5,29
Toney Douglas,2017,30,MEM,NBA,PG,24,394,71%,29%,,,,1.7,1.1,13,4,16,1,10,3,134,3,9
