Grayson Allen,2019,23,UTA,NBA,SG,38,416,0.376,17.5,0.444,0.157,0.14,0.079,0.067,0.556,0.443,0.571,0.36,0.286,0.5,0.323,0.4,0.045,6,0.938,0.303,0.4,1,0
Grayson Allen,2020,24,MEM,NBA,SG,30,498,0.449,15.7,0.483,0.188,0.199,0.091,0.006,0.517,0.541,0.758,0.4,0.438,0,0.363,0.587,0.063,10,0.97,0.275,0.48,0,0
Jarrett Allen,2018,19,BRK,NBA,C,72,1441,0.589,3.7,0.962,0.668,0.232,0.038,0.023,0.038,0.599,0.698,0.38,0.333,0.333,0.333,0.843,0.353,117,1,0.867,0.385,2,1
Jarrett Allen,2019,20,BRK,NBA,C,80,2096,0.59,4.3,0.921,0.678,0.22,0.021,0.002,0.079,0.629,0.725,0.384,0.167,0,0.133,0.83,0.343,170,1,0.867,0.154,0,0
Jarrett Allen,2020,21,BRK,NBA,C,64,1647,0.646,2.4,0.988,0.772,0.201,0.012,0.002,0.012,0.654,0.737,0.373,0.2,0,0,0.79,0.472,165,,0.8,0,0,0
Kadeem Allen,2018,25,BOS,NBA,PG,18,107,0.273,14.4,0.5,0.318,0.091,0.091,0,0.5,0.545,0.571,0.5,0.5,,0,0.5,0.045,1,,0.364,0,0,0
Kadeem Allen,2019,26,NYK,NBA,SG,19,416,0.461,12,0.745,0.298,0.184,0.191,0.071,0.255,0.457,0.643,0.308,0.37,0.3,0.472,0.208,0,0,0.882,0.139,0.2,1,0
Kadeem Allen,2020,27,NYK,NBA,SG,10,117,0.432,15.1,0.636,0.159,0.182,0.227,0.068,0.364,0.5,0.571,0.375,0.6,0.333,0.313,0.286,0,0,0.8,0.313,0.4,0,0
Lavoy Allen,2012,22,PHI,NBA,PF,41,624,0.473,10.8,1,0.222,0.21,0.24,0.329,0,0.473,0.676,0.6,0.4,0.309,,0.848,0.048,7,,,,0,0
Lavoy Allen,2013,23,PHI,NBA,C,79,1669,0.454,10.1,0.998,0.275,0.222,0.165,0.335,0.002,0.455,0.664,0.436,0.36,0.342,0,0.743,0.037,16,,1,0,0,0
Lavoy Allen,2014,24,TOT,NBA,PF,65,1072,0.447,9.7,0.957,0.29,0.27,0.14,0.257,0.043,0.46,0.563,0.531,0.286,0.364,0.154,0.697,0.02,6,1,0,,0,0
Lavoy Allen,2014,24,PHI,NBA,PF,51,960,0.44,10,0.951,0.282,0.267,0.132,0.271,0.049,0.455,0.547,0.535,0.286,0.361,0.154,0.678,0.023,6,1,0,,0,0
Lavoy Allen,2014,24,IND,NBA,PF,14,112,0.5,7.7,1,0.353,0.294,0.206,0.147,0,0.5,0.667,0.5,0.286,0.4,,0.824,0,0,,,,0,0
Lavoy Allen,2015,25,IND,NBA,C,63,1070,0.472,10.3,1,0.308,0.224,0.09,0.378,0,0.472,0.707,0.403,0.259,0.372,,0.674,0.03,8,,,,0,0
Lavoy Allen,2016,26,IND,NBA,PF,79,1599,0.516,7.6,1,0.381,0.273,0.103,0.243,0,0.516,0.709,0.446,0.289,0.389,,0.691,0.081,28,,,,0,0
Lavoy Allen,2017,27,IND,NBA,PF,61,871,0.458,8.9,0.994,0.357,0.256,0.06,0.321,0.006,0.461,0.583,0.465,0.2,0.37,0,0.74,0.03,4,,0,,0,0
Al-Farouq Aminu,2011,20,LAC,NBA,SF,81,1452,0.394,13,0.648,0.315,0.175,0.037,0.121,0.352,0.437,0.578,0.423,0.067,0.204,0.315,0.443,0.081,27,0.978,0.385,0.291,1,0
Al-Farouq Aminu,2012,21,NOH,NBA,SF,66,1477,0.411,9.7,0.871,0.389,0.205,0.077,0.2,0.129,0.431,0.563,0.32,0.25,0.356,0.277,0.591,0.11,37,1,0.34,0.25,0,0
Al-Farouq Aminu,2013,22,NOH,NBA,SF,76,2066,0.475,7.1,0.96,0.489,0.224,0.08,0.167,0.04,0.486,0.642,0.368,0.316,0.266,0.211,0.71,0.19,80,1,0.421,0.375,0,0
Al-Farouq Aminu,2014,23,NOP,NBA,SF,80,2045,0.474,8.6,0.903,0.453,0.204,0.04,0.202,0.097,0.496,0.661,0.317,0.45,0.32,0.271,0.674,0.087,42,1,0.625,0.333,0,0
Al-Farouq Aminu,2015,24,DAL,NBA,SF,74,1366,0.412,11.4,0.653,0.406,0.14,0.036,0.07,0.347,0.485,0.628,0.24,0.538,0.12,0.274,0.673,0.132,42,1,0.5,0.306,0,0
Al-Farouq Aminu,2016,25,POR,NBA,SF,82,2341,0.416,14.9,0.515,0.252,0.121,0.047,0.095,0.485,0.468,0.597,0.299,0.382,0.382,0.361,0.595,0.061,42,0.921,0.41,0.392,1,0
Al-Farouq Aminu,2017,26,POR,NBA,PF,61,1773,0.393,14,0.545,0.32,0.133,0.03,0.06,0.455,0.445,0.53,0.306,0.357,0.357,0.33,0.46,0.058,24,1,0.358,0.355,3,0
Al-Farouq Aminu,2018,27,POR,NBA,PF,69,2072,0.395,16.5,0.418,0.215,0.12,0.026,0.057,0.582,0.432,0.608,0.314,0.133,0.152,0.369,0.486,0.041,23,0.96,0.28,0.474,0,0
Al-Farouq Aminu,2019,28,POR,NBA,PF,81,2292,0.433,13.9,0.528,0.351,0.105,0.029,0.044,0.472,0.514,0.611,0.419,0.118,0.231,0.343,0.516,0.079,42,1,0.311,0.356,0,0
Al-Farouq Aminu,2020,29,ORL,NBA,PF,18,380,0.291,13.3,0.581,0.267,0.244,0,0.07,0.419,0.32,0.435,0.19,,0.333,0.25,0.438,0.012,1,0.889,0.222,0.375,0,0
Justin Anderson,2016,22,DAL,NBA,SF,55,647,0.406,14.9,0.526,0.251,0.097,0.063,0.114,0.474,0.533,0.773,0.235,0.455,0.3,0.265,0.449,0.097,17,0.909,0.41,0.294,0,0
Justin Anderson,2017,23,TOT,NBA,SF,75,1228,0.424,14.1,0.558,0.319,0.128,0.057,0.05,0.442,0.522,0.707,0.339,0.28,0.136,0.299,0.539,0.096,37,0.948,0.227,0.341,2,0
Justin Anderson,2017,23,DAL,NBA,SF,51,710,0.401,14.1,0.56,0.296,0.152,0.058,0.051,0.44,0.477,0.671,0.333,0.25,0.071,0.303,0.459,0.072,17,0.973,0.27,0.364,1,0
Justin Anderson,2017,23,PHI,NBA,SF,24,518,0.463,14.1,0.556,0.358,0.086,0.056,0.049,0.444,0.6,0.759,0.357,0.333,0.25,0.292,0.648,0.136,20,0.905,0.153,0.273,1,0
Justin Anderson,2018,24,PHI,NBA,SF,38,519,0.431,14.8,0.49,0.302,0.104,0.04,0.045,0.51,0.535,0.672,0.238,0.375,0.444,0.33,0.679,0.104,17,0.941,0.291,0.3,1,0
Justin Anderson,2019,25,ATL,NBA,SF,48,463,0.408,14.8,0.51,0.293,0.127,0.07,0.019,0.49,0.5,0.674,0.3,0.273,0,0.312,0.525,0.096,14,0.917,0.221,0.353,1,0
Justin Anderson,2020,26,BRK,NBA,SF,3,17,0.167,13.7,0.5,0.5,0,0,0,0.5,0.333,0.333,,,,0,1,0.167,1,,0.333,0,0,0
Kyle Anderson,2015,21,SAS,NBA,SF,33,358,0.348,11.4,0.876,0.258,0.213,0.18,0.225,0.124,0.359,0.565,0.316,0.25,0.25,0.273,0.357,0.022,2,1,0.545,0.5,0,0
Kyle Anderson,2016,22,SAS,NBA,SF,78,1245,0.468,11.5,0.875,0.217,0.2,0.251,0.21,0.125,0.488,0.609,0.373,0.5,0.452,0.324,0.484,0.034,9,1,0.865,0.375,0,0
Kyle Anderson,2017,23,SAS,NBA,SF,72,1020,0.445,11.2,0.809,0.344,0.196,0.105,0.163,0.191,0.462,0.611,0.439,0.273,0.294,0.375,0.577,0.019,4,1,0.725,0.414,1,0
Kyle Anderson,2018,24,SAS,NBA,SF,74,1978,0.527,8.4,0.87,0.388,0.249,0.128,0.105,0.13,0.556,0.688,0.459,0.482,0.391,0.333,0.514,0.039,15,0.947,0.649,0.405,1,0
Kyle Anderson,2019,25,MEM,NBA,SF,43,1281,0.543,7.9,0.877,0.464,0.261,0.051,0.101,0.123,0.583,0.68,0.486,0.357,0.5,0.265,0.539,0.011,2,1,0.618,0.381,0,0
Kyle Anderson,2020,26,MEM,NBA,PF,59,1140,0.493,11.1,0.779,0.286,0.261,0.132,0.1,0.221,0.56,0.65,0.548,0.432,0.5,0.258,0.574,0.036,10,1,0.613,0.237,1,0
Ryan Anderson,2009,20,NJN,NBA,PF,66,1312,0.393,13.3,0.536,0.413,0.054,0.01,0.059,0.464,0.417,0.435,0.318,0.5,0.375,0.365,0.582,0.049,18,0.986,0.217,0.341,0,0
Ryan Anderson,2010,21,ORL,NBA,PF,63,911,0.436,15.6,0.456,0.33,0.034,0.018,0.075,0.544,0.514,0.586,0.308,0.429,0.31,0.37,0.418,0.039,14,0.923,0.227,0.396,0,0
Ryan Anderson,2011,22,ORL,NBA,PF,64,1424,0.43,17.9,0.35,0.242,0.059,0.01,0.04,0.65,0.5,0.606,0.258,0.2,0.286,0.393,0.424,0.046,21,0.985,0.246,0.286,1,0
Ryan Anderson,2012,23,ORL,NBA,PF,61,1964,0.439,16.2,0.443,0.296,0.065,0.02,0.062,0.557,0.496,0.594,0.265,0.4,0.298,0.393,0.476,0.036,26,0.994,0.263,0.441,0,0
Ryan Anderson,2013,24,NOH,NBA,PF,81,2503,0.423,17.4,0.5,0.191,0.097,0.069,0.143,0.5,0.464,0.587,0.333,0.312,0.463,0.382,0.494,0.011,12,0.958,0.136,0.382,2,0
Ryan Anderson,2014,25,NOP,NBA,PF,22,795,0.438,16.8,0.537,0.198,0.093,0.09,0.155,0.463,0.463,0.529,0.333,0.344,0.527,0.409,0.42,0.003,1,0.985,0.128,0.476,0,0
Ryan Anderson,2015,26,NOP,NBA,PF,61,1675,0.399,17,0.508,0.211,0.095,0.082,0.119,0.492,0.457,0.558,0.464,0.333,0.356,0.34,0.379,0.01,6,0.943,0.148,0.34,3,0
Ryan Anderson,2016,27,NOP,NBA,PF,66,2008,0.427,15.3,0.615,0.227,0.097,0.112,0.179,0.385,0.466,0.521,0.433,0.375,0.47,0.366,0.444,0.02,16,0.924,0.165,0.322,5,0
Ryan Anderson,2017,28,HOU,NBA,PF,72,2116,0.418,19.9,0.345,0.144,0.074,0.035,0.092,0.655,0.446,0.568,0.351,0.444,0.338,0.403,0.378,0.009,6,0.98,0.142,0.542,0,0
Ryan Anderson,2018,29,HOU,NBA,PF,66,1725,0.431,20.4,0.294,0.142,0.044,0.04,0.069,0.706,0.539,0.647,0.143,0.579,0.545,0.386,0.342,0.019,9,0.992,0.109,0.405,0,0
Ryan Anderson,2019,30,TOT,NBA,PF,25,322,0.304,19.4,0.42,0.203,0,0.101,0.116,0.58,0.414,0.5,,0.143,0.5,0.225,0.5,0.029,1,1,0.175,0.143,1,0
Ryan Anderson,2019,30,PHO,NBA,PF,15,278,0.317,18.7,0.433,0.2,0,0.117,0.117,0.567,0.462,0.583,,0.143,0.571,0.206,0.5,0.033,1,1,0.147,0,0,0
Ryan Anderson,2019,30,MIA,NBA,PF,10,44,0.222,24.3,0.333,0.222,0,0,0.111,0.667,0,0,,,0,0.333,,0,0,1,0.333,0.5,1,0
Ryan Anderson,2020,31,HOU,NBA,PF,2,14,0.286,21.4,0.286,0.143,0,0.143,0,0.714,0.5,0,,1,,0.2,0,0,0,1,0,,0,0
Ike Anigbogu,2018,19,IND,NBA,C,11,30,0.444,10.4,1,0.222,0.111,0.333,0.333,0,0.444,0.5,0,0.333,0.667,,0.5,0.222,1,,,,0,0
Ike Anigbogu,2019,20,IND,NBA,C,3,6,0,12.7,1,0.333,0,0,0.667,0,0,0,,,0,,,0,0,,,,0,0
Giannis Antetokounmpo,2014,19,MIL,NBA,SF,77,1897,0.414,10.8,0.718,0.476,0.098,0.045,0.098,0.282,0.44,0.573,0.171,0.105,0.22,0.347,0.621,0.16,61,0.707,0.127,0.067,1,0
Giannis Antetokounmpo,2015,20,MIL,NBA,SG,81,2541,0.491,7.6,0.944,0.506,0.178,0.067,0.192,0.056,0.511,0.646,0.288,0.423,0.393,0.159,0.519,0.129,95,0.857,0.159,0.143,1,0
Giannis Antetokounmpo,2016,21,MIL,NBA,PG,80,2823,0.506,7.5,0.892,0.509,0.18,0.058,0.143,0.108,0.537,0.684,0.346,0.288,0.359,0.257,0.485,0.143,141,0.821,0.321,0.343,4,0
Giannis Antetokounmpo,2017,22,MIL,NBA,SF,80,2845,0.521,8.7,0.857,0.496,0.149,0.064,0.146,0.143,0.563,0.709,0.394,0.338,0.342,0.272,0.42,0.164,194,0.714,0.111,0.2,4,0
Giannis Antetokounmpo,2018,23,MIL,NBA,PF,75,2756,0.529,8.4,0.9,0.454,0.173,0.114,0.16,0.1,0.554,0.756,0.355,0.35,0.339,0.307,0.429,0.122,161,0.907,0.107,0.333,1,0
Giannis Antetokounmpo,2019,24,MIL,NBA,PF,72,2358,0.578,7.7,0.837,0.573,0.152,0.051,0.063,0.163,0.641,0.769,0.339,0.381,0.41,0.256,0.472,0.246,279,0.673,0.044,0.222,1,0
Giannis Antetokounmpo,2020,25,MIL,NBA,PF,57,1763,0.547,9.9,0.762,0.478,0.161,0.072,0.051,0.238,0.622,0.767,0.344,0.427,0.414,0.306,0.433,0.164,174,0.59,0.037,0.5,0,0
Kostas Antetokounmpo,2019,21,DAL,NBA,PF,2,11,0,4,1,0.333,0.667,0,0,0,0,0,0,,,,,0,0,,,,0,0
Kostas Antetokounmpo,2020,22,LAL,NBA,PF,3,5,,,,,,,,,,,,,,,,,0,,,,0,0
Thanasis Antetokounmpo,2016,23,NYK,NBA,SF,2,6,0.75,7,0.75,0.75,0,0,0,0.25,1,1,,,,0,0.333,0.5,2,,0,,0,0
